Transaction_ID,Date,Category,Region,Revenue,Cost,Expenses,Tax,Profit,Cash_Inflow,Cash_Outflow,Transaction_Value,Payment_Status
TXN174,2025-06-23,Electronics,East,627206.06060606,351139.393939394,75472.7272727273,40539.393939394,160054.545454545,609230.303030303,402784.848484849,627206.06060606,Paid
TXN175,2025-06-24,Furniture,South,630236.363636363,352836.363636363,75836.3636363637,40736.3636363637,160827.272727272,612181.818181819,404709.090909091,630236.363636363,Paid
TXN176,2025-06-25,Clothing,North,633266.666666666,354533.333333333,76200.0000000001,40933.3333333334,161600.0,615133.333333334,406633.333333333,633266.666666666,Paid
TXN177,2025-06-26,Electronics,West,636296.969696969,356230.303030303,76563.6363636364,41130.3030303031,162372.727272727,618084.848484849,408557.575757576,636296.969696969,Paid
TXN178,2025-06-27,Furniture,East,639327.272727272,357927.272727272,76927.2727272728,41327.2727272728,163145.454545454,621036.363636364,410481.818181818,639327.272727272,Paid
TXN179,2025-06-28,Clothing,South,642357.575757575,359624.242424242,77290.9090909092,41524.2424242425,163918.181818182,623987.878787879,412406.060606061,642357.575757575,Paid
TXN180,2025-06-29,Electronics,North,645387.878787879,361321.212121212,77654.5454545455,41721.2121212122,164690.909090909,626939.393939394,414330.303030303,645387.878787879,Paid
TXN181,2025-06-30,Electronics,South,648418.181818182,363018.181818182,78018.1818181819,41918.1818181819,165463.636363636,629890.90909091,416254.545454546,648418.181818182,Paid
TXN182,2025-07-01,Furniture,North,651448.484848485,364715.151515151,78381.8181818183,42115.1515151516,166236.363636363,632842.424242425,418178.787878788,651448.484848485,Paid
TXN183,2025-07-02,Clothing,West,654478.787878788,366412.121212121,78745.4545454546,42312.1212121212,167009.090909091,635793.93939394,420103.03030303,654478.787878788,Paid
TXN184,2025-07-03,Electronics,East,657509.090909091,368109.090909091,79109.090909091,42509.0909090909,167781.818181818,638745.454545455,422027.272727273,657509.090909091,Paid
TXN185,2025-07-04,Furniture,South,660539.393939394,369806.06060606,79472.7272727274,42706.0606060606,168554.545454545,641696.96969697,423951.515151515,660539.393939394,Paid
TXN186,2025-07-05,Clothing,North,663569.696969697,371503.03030303,79836.3636363637,42903.0303030303,169327.272727272,644648.484848485,425875.757575758,663569.696969697,Paid
TXN187,2025-07-06,Electronics,West,666600.0,373200.0,80200.0000000001,43100.0,170100.0,647600.0,427800.0,666600.0,Paid
TXN188,2025-07-07,Furniture,East,669630.303030303,374896.969696969,80563.6363636364,43296.9696969697,170872.727272727,650551.515151516,429724.242424242,669630.303030303,Paid
TXN189,2025-07-08,Clothing,South,672660.606060606,376593.939393939,80927.2727272728,43493.9393939394,171645.454545454,653503.030303031,431648.484848485,672660.606060606,Paid
TXN190,2025-07-09,Electronics,North,675690.909090909,378290.909090909,81290.9090909092,43690.9090909091,172418.181818182,656454.545454546,433572.727272727,675690.909090909,Paid
TXN191,2025-07-10,Electronics,South,678721.212121212,379987.878787879,81654.5454545455,43887.8787878788,173190.909090909,659406.060606061,435496.96969697,678721.212121212,Paid
TXN192,2025-07-11,Furniture,North,681751.515151515,381684.848484848,82018.1818181819,44084.8484848485,173963.636363636,662357.575757576,437421.212121212,681751.515151515,Paid
TXN193,2025-07-12,Clothing,West,684781.818181818,383381.818181818,82381.8181818183,44281.8181818182,174736.363636363,665309.090909091,439345.454545455,684781.818181818,Paid
TXN194,2025-07-13,Electronics,East,687812.121212121,385078.787878788,82745.4545454546,44478.7878787879,175509.090909091,668260.606060607,441269.696969697,687812.121212121,Paid
TXN195,2025-07-14,Furniture,South,690842.424242424,386775.757575757,83109.090909091,44675.7575757576,176281.818181818,671212.121212122,443193.93939394,690842.424242424,Paid
TXN196,2025-07-15,Clothing,North,693872.727272727,388472.727272727,83472.7272727274,44872.7272727273,177054.545454545,674163.636363637,445118.181818182,693872.727272727,Paid
TXN197,2025-07-16,Electronics,West,696903.03030303,390169.696969697,83836.3636363637,45069.696969697,177827.272727272,677115.151515152,447042.424242424,696903.03030303,Paid
TXN198,2025-07-17,Furniture,East,699933.333333333,391866.666666666,84200.0000000001,45266.6666666667,178600.0,680066.666666667,448966.666666667,699933.333333333,Paid
TXN199,2025-07-18,Clothing,South,702963.636363636,393563.636363636,84563.6363636364,45463.6363636364,179372.727272727,683018.181818182,450890.909090909,702963.636363636,Paid
TXN200,2025-07-19,Electronics,North,705993.939393939,395260.606060606,84927.2727272728,45660.6060606061,180145.454545454,685969.696969697,452815.151515152,705993.939393939,Paid
TXN201,2025-07-20,Electronics,South,709024.242424242,396957.575757576,85290.9090909092,45857.5757575758,180918.181818182,688921.212121213,454739.393939394,709024.242424242,Paid
TXN202,2025-07-21,Furniture,North,712054.545454545,398654.545454545,85654.5454545455,46054.5454545455,181690.909090909,691872.727272728,456663.636363636,712054.545454545,Paid
TXN203,2025-07-22,Clothing,West,715084.848484848,400351.515151515,86018.1818181819,46251.5151515152,182463.636363636,694824.242424243,458587.878787879,715084.848484848,Paid
TXN204,2025-07-23,Electronics,East,718115.151515151,402048.484848485,86381.8181818183,46448.4848484849,183236.363636363,697775.757575758,460512.121212121,718115.151515151,Paid
TXN205,2025-07-24,Furniture,South,721145.454545454,403745.454545454,86745.4545454546,46645.4545454546,184009.090909091,700727.272727273,462436.363636364,721145.454545454,Paid
TXN206,2025-07-25,Electronics,South,724175.757575757,405442.424242424,87109.0909090909,46842.4242424243,184781.818181818,703678.787878788,464360.606060606,724175.757575757,Paid
TXN207,2025-07-26,Furniture,North,727206.06060606,407139.393939394,87472.7272727273,47039.393939394,185554.545454545,706630.303030303,466284.848484848,727206.06060606,Paid
TXN208,2025-07-27,Clothing,West,730236.363636363,408836.363636363,87836.3636363637,47236.3636363637,186327.272727273,709581.818181818,468209.090909091,730236.363636363,Paid
TXN209,2025-07-28,Electronics,East,733266.666666666,410533.333333333,88200.0,47433.3333333334,187100.0,712533.333333334,470133.333333333,733266.666666666,Paid
TXN210,2025-07-29,Furniture,South,736296.969696969,412230.303030303,88563.6363636364,47630.3030303031,187872.727272727,715484.848484849,472057.575757576,736296.969696969,Paid
TXN211,2025-07-30,Clothing,North,739327.272727272,413927.272727272,88927.2727272728,47827.2727272728,188645.454545455,718436.363636364,473981.818181818,739327.272727272,Paid
TXN212,2025-07-31,Electronics,West,742357.575757576,415624.242424242,89290.9090909091,48024.2424242425,189418.181818182,721387.878787879,475906.06060606,742357.575757576,Paid
TXN213,2025-08-01,Furniture,East,745387.878787879,417321.212121212,89654.5454545455,48221.2121212122,190190.909090909,724339.393939394,477830.303030303,745387.878787879,Paid
TXN214,2025-08-02,Clothing,South,748418.181818181,419018.181818181,90018.1818181818,48418.1818181819,190963.636363636,727290.909090909,479754.545454545,748418.181818181,Paid
TXN215,2025-08-03,Electronics,North,751448.484848485,420715.151515151,90381.8181818182,48615.1515151516,191736.363636364,730242.424242425,481678.787878788,751448.484848485,Paid
TXN216,2025-08-04,Electronics,South,754478.787878788,422412.121212121,90745.4545454546,48812.1212121213,192509.090909091,733193.93939394,483603.03030303,754478.787878788,Paid
TXN217,2025-08-05,Furniture,North,757509.090909091,424109.09090909,91109.0909090909,49009.090909091,193281.818181818,736145.454545455,485527.272727272,757509.090909091,Paid
TXN218,2025-08-06,Clothing,West,760539.393939394,425806.06060606,91472.7272727273,49206.0606060607,194054.545454545,739096.96969697,487451.515151515,760539.393939394,Paid
TXN219,2025-08-07,Electronics,East,763569.696969697,427503.03030303,91836.3636363637,49403.0303030304,194827.272727273,742048.484848485,489375.757575757,763569.696969697,Paid
TXN220,2025-08-08,Furniture,South,766600.0,429200.0,92200.0,49600.0000000001,195600.0,745000.0,491300.0,766600.0,Paid
TXN221,2025-08-09,Clothing,North,769630.303030303,430896.969696969,92563.6363636364,49796.9696969698,196372.727272727,747951.515151515,493224.242424242,769630.303030303,Paid
TXN222,2025-08-10,Electronics,West,772660.606060606,432593.939393939,92927.2727272728,49993.9393939394,197145.454545455,750903.030303031,495148.484848485,772660.606060606,Paid
TXN223,2025-08-11,Furniture,East,775690.909090909,434290.909090909,93290.9090909091,50190.9090909091,197918.181818182,753854.545454546,497072.727272727,775690.909090909,Paid
TXN224,2025-08-12,Clothing,South,778721.212121212,435987.878787878,93654.5454545455,50387.8787878788,198690.909090909,756806.060606061,498996.969696969,778721.212121212,Paid
TXN225,2025-08-13,Electronics,North,781751.515151515,437684.848484848,94018.1818181818,50584.8484848485,199463.636363636,759757.575757576,500921.212121212,781751.515151515,Paid
TXN226,2025-08-14,Electronics,South,784781.818181818,439381.818181818,94381.8181818182,50781.8181818182,200236.363636364,762709.090909091,502845.454545454,784781.818181818,Paid
TXN227,2025-08-15,Furniture,North,787812.121212121,441078.787878787,94745.4545454546,50978.7878787879,201009.090909091,765660.606060606,504769.696969697,787812.121212121,Paid
TXN228,2025-08-16,Clothing,West,790842.424242424,442775.757575757,95109.0909090909,51175.7575757576,201781.818181818,768612.121212121,506693.939393939,790842.424242424,Paid
TXN229,2025-08-17,Electronics,East,793872.727272727,444472.727272727,95472.7272727273,51372.7272727273,202554.545454545,771563.636363637,508618.181818182,793872.727272727,Paid
TXN230,2025-08-18,Furniture,South,796903.03030303,446169.696969696,95836.3636363637,51569.696969697,203327.272727273,774515.151515152,510542.424242424,796903.03030303,Paid
TXN231,2025-08-19,Clothing,North,799933.333333333,447866.666666666,96200.0,51766.6666666667,204100.0,777466.666666667,512466.666666666,799933.333333333,Paid
TXN232,2025-08-20,Electronics,West,802963.636363636,449563.636363636,96563.6363636364,51963.6363636364,204872.727272727,780418.181818182,514390.909090909,802963.636363636,Paid
TXN233,2025-08-21,Furniture,East,805993.939393939,451260.606060606,96927.2727272728,52160.6060606061,205645.454545455,783369.696969697,516315.151515151,805993.939393939,Paid
TXN234,2025-08-22,Clothing,South,809024.242424242,452957.575757575,97290.9090909091,52357.5757575758,206418.181818182,786321.212121212,518239.393939394,809024.242424242,Paid
TXN235,2025-08-23,Electronics,North,812054.545454545,454654.545454545,97654.5454545455,52554.5454545455,207190.909090909,789272.727272728,520163.636363636,812054.545454545,Paid
TXN236,2025-08-24,Electronics,South,815084.848484848,456351.515151515,98018.1818181818,52751.5151515152,207963.636363636,792224.242424243,522087.878787879,815084.848484848,Paid
TXN237,2025-08-25,Furniture,North,818115.151515151,458048.484848484,98381.8181818182,52948.4848484849,208736.363636364,795175.757575758,524012.121212121,818115.151515151,Paid
TXN238,2025-08-26,Clothing,West,821145.454545454,459745.454545454,98745.4545454546,53145.4545454546,209509.090909091,798127.272727273,525936.363636363,821145.454545454,Paid
TXN239,2025-08-27,Electronics,East,824175.757575757,461442.424242424,99109.0909090909,53342.4242424243,210281.818181818,801078.787878788,527860.606060606,824175.757575757,Paid
TXN240,2025-08-28,Furniture,South,827206.06060606,463139.393939393,99472.7272727273,53539.393939394,211054.545454545,804030.303030303,529784.848484848,827206.06060606,Paid
TXN241,2025-08-29,Clothing,North,830236.363636363,464836.363636363,99836.3636363637,53736.3636363637,211827.272727273,806981.818181818,531709.090909091,830236.363636363,Paid
TXN242,2025-08-30,Electronics,West,833266.666666666,466533.333333333,100200.0,53933.3333333334,212600.0,809933.333333334,533633.333333333,833266.666666666,Paid
TXN243,2025-08-31,Furniture,East,836296.969696969,468230.303030303,100563.636363636,54130.3030303031,213372.727272727,812884.848484849,535557.575757576,836296.969696969,Paid
TXN244,2025-09-01,Clothing,South,839327.272727272,469927.272727272,100927.272727273,54327.2727272728,214145.454545455,815836.363636364,537481.818181818,839327.272727272,Paid
TXN245,2025-09-02,Electronics,North,842357.575757575,471624.242424242,101290.909090909,54524.2424242425,214918.181818182,818787.878787879,539406.06060606,842357.575757575,Paid
TXN246,2025-09-03,Electronics,South,845387.878787878,473321.212121212,101654.545454546,54721.2121212122,215690.909090909,821739.393939394,541330.303030303,845387.878787878,Paid
TXN247,2025-09-04,Furniture,North,848418.181818181,475018.181818181,102018.181818182,54918.1818181819,216463.636363636,824690.909090909,543254.545454545,848418.181818181,Paid
TXN248,2025-09-05,Clothing,West,851448.484848484,476715.151515151,102381.818181818,55115.1515151516,217236.363636364,827642.424242425,545178.787878788,851448.484848484,Paid
TXN249,2025-09-06,Electronics,East,854478.787878787,478412.121212121,102745.454545455,55312.1212121213,218009.090909091,830593.93939394,547103.03030303,854478.787878787,Paid
TXN250,2025-09-07,Furniture,South,857509.09090909,480109.09090909,103109.090909091,55509.090909091,218781.818181818,833545.454545455,549027.272727272,857509.09090909,Paid
TXN251,2025-09-08,Clothing,North,860539.393939394,481806.06060606,103472.727272727,55706.0606060607,219554.545454545,836496.96969697,550951.515151515,860539.393939394,Paid
TXN252,2025-09-09,Electronics,West,863569.696969697,483503.03030303,103836.363636364,55903.0303030304,220327.272727273,839448.484848485,552875.757575757,863569.696969697,Paid
TXN253,2025-09-10,Furniture,East,866599.999999999,485200.0,104200.0,56100.0000000001,221100.0,842400.0,554800.0,866599.999999999,Paid
TXN254,2025-09-11,Clothing,South,869630.303030303,486896.969696969,104563.636363636,56296.9696969698,221872.727272727,845351.515151515,556724.242424242,869630.303030303,Paid
TXN255,2025-09-12,Electronics,North,872660.606060606,488593.939393939,104927.272727273,56493.9393939395,222645.454545455,848303.030303031,558648.484848485,872660.606060606,Paid
TXN256,2025-09-13,Electronics,South,875690.909090909,490290.909090909,105290.909090909,56690.9090909091,223418.181818182,851254.545454546,560572.727272727,875690.909090909,Paid
TXN257,2025-09-14,Furniture,North,878721.212121212,491987.878787878,105654.545454546,56887.8787878788,224190.909090909,854206.060606061,562496.969696969,878721.212121212,Paid
TXN258,2025-09-15,Clothing,West,881751.515151515,493684.848484848,106018.181818182,57084.8484848485,224963.636363636,857157.575757576,564421.212121212,881751.515151515,Paid
TXN259,2025-09-16,Electronics,East,884781.818181818,495381.818181818,106381.818181818,57281.8181818182,225736.363636364,860109.090909091,566345.454545454,884781.818181818,Paid
TXN260,2025-09-17,Furniture,South,887812.121212121,497078.787878787,106745.454545455,57478.7878787879,226509.090909091,863060.606060606,568269.696969697,887812.121212121,Paid
TXN261,2025-09-18,Clothing,North,890842.424242424,498775.757575757,107109.090909091,57675.7575757576,227281.818181818,866012.121212121,570193.939393939,890842.424242424,Paid
TXN262,2025-09-19,Electronics,West,893872.727272727,500472.727272727,107472.727272727,57872.7272727273,228054.545454545,868963.636363637,572118.181818182,893872.727272727,Paid
TXN263,2025-09-20,Furniture,East,896903.03030303,502169.696969696,107836.363636364,58069.696969697,228827.272727273,871915.151515152,574042.424242424,896903.03030303,Paid
TXN264,2025-09-21,Clothing,South,899933.333333333,503866.666666666,108200.0,58266.6666666667,229600.0,874866.666666667,575966.666666666,899933.333333333,Paid
TXN265,2025-09-22,Electronics,North,902963.636363636,505563.636363636,108563.636363636,58463.6363636364,230372.727272727,877818.181818182,577890.909090909,902963.636363636,Paid
TXN266,2025-09-23,Electronics,South,905993.939393939,507260.606060606,108927.272727273,58660.6060606061,231145.454545455,880769.696969697,579815.151515151,905993.939393939,Paid
TXN267,2025-09-24,Furniture,North,909024.242424242,508957.575757575,109290.909090909,58857.5757575758,231918.181818182,883721.212121212,581739.393939394,909024.242424242,Paid
TXN268,2025-09-25,Clothing,West,912054.545454545,510654.545454545,109654.545454546,59054.5454545455,232690.909090909,886672.727272728,583663.636363636,912054.545454545,Paid
TXN269,2025-09-26,Electronics,East,915084.848484848,512351.515151515,110018.181818182,59251.5151515152,233463.636363636,889624.242424243,585587.878787878,915084.848484848,Paid
TXN270,2025-09-27,Furniture,South,918115.151515151,514048.484848484,110381.818181818,59448.4848484849,234236.363636364,892575.757575758,587512.121212121,918115.151515151,Paid
TXN271,2025-09-28,Clothing,North,921145.454545454,515745.454545454,110745.454545455,59645.4545454546,235009.090909091,895527.272727273,589436.363636363,921145.454545454,Paid
TXN272,2025-09-29,Electronics,West,924175.757575757,517442.424242424,111109.090909091,59842.4242424243,235781.818181818,898478.787878788,591360.606060606,924175.757575757,Paid
TXN273,2025-09-30,Furniture,East,927206.06060606,519139.393939393,111472.727272727,60039.393939394,236554.545454545,901430.303030303,593284.848484848,927206.06060606,Paid
TXN274,2025-10-01,Clothing,South,930236.363636363,520836.363636363,111836.363636364,60236.3636363637,237327.272727273,904381.818181818,595209.090909091,930236.363636363,Paid
TXN275,2025-10-02,Electronics,North,933266.666666666,522533.333333333,112200.0,60433.3333333334,238100.0,907333.333333334,597133.333333333,933266.666666666,Paid
TXN276,2025-10-03,Electronics,South,936296.969696969,524230.303030303,112563.636363636,60630.3030303031,238872.727272727,910284.848484849,599057.575757576,936296.969696969,Paid
TXN277,2025-10-04,Furniture,North,939327.272727272,525927.272727272,112927.272727272,60827.2727272728,239645.454545455,913236.363636364,600981.818181818,939327.272727272,Paid
TXN278,2025-10-05,Clothing,West,942357.575757575,527624.242424242,113290.909090909,61024.2424242425,240418.181818182,916187.878787879,602906.06060606,942357.575757575,Paid
TXN279,2025-10-06,Electronics,East,945387.878787878,529321.212121212,113654.545454545,61221.2121212122,241190.909090909,919139.393939394,604830.303030303,945387.878787878,Paid
TXN280,2025-10-07,Furniture,South,948418.181818181,531018.181818181,114018.181818181,61418.1818181819,241963.636363636,922090.909090909,606754.545454545,948418.181818181,Paid
TXN281,2025-10-08,Clothing,North,951448.484848484,532715.151515151,114381.818181818,61615.1515151516,242736.363636364,925042.424242425,608678.787878788,951448.484848484,Paid
TXN282,2025-10-09,Electronics,West,954478.787878787,534412.121212121,114745.454545454,61812.1212121213,243509.090909091,927993.93939394,610603.03030303,954478.787878787,Paid
TXN283,2025-10-10,Furniture,East,957509.09090909,536109.09090909,115109.090909091,62009.090909091,244281.818181818,930945.454545455,612527.272727272,957509.09090909,Paid
TXN284,2025-10-11,Clothing,South,960539.393939393,537806.06060606,115472.727272727,62206.0606060607,245054.545454545,933896.96969697,614451.515151515,960539.393939393,Paid
TXN285,2025-10-12,Electronics,North,963569.696969696,539503.03030303,115836.363636363,62403.0303030304,245827.272727273,936848.484848485,616375.757575757,963569.696969696,Paid
TXN286,2025-10-13,Electronics,South,966599.999999999,541200.0,116200.0,62600.0000000001,246600.0,939800.0,618300.0,966599.999999999,Paid
TXN287,2025-10-14,Furniture,North,969630.303030302,542896.969696969,116563.636363636,62796.9696969698,247372.727272727,942751.515151515,620224.242424242,969630.303030302,Paid
TXN288,2025-10-15,Clothing,West,972660.606060605,544593.939393939,116927.272727272,62993.9393939395,248145.454545454,945703.030303031,622148.484848485,972660.606060605,Paid
TXN289,2025-10-16,Electronics,East,975690.909090908,546290.909090909,117290.909090909,63190.9090909091,248918.181818182,948654.545454546,624072.727272727,975690.909090908,Paid
TXN290,2025-10-17,Furniture,South,978721.212121212,547987.878787878,117654.545454545,63387.8787878788,249690.909090909,951606.060606061,625996.969696969,978721.212121212,Paid
TXN291,2025-10-18,Clothing,North,981751.515151515,549684.848484848,118018.181818181,63584.8484848485,250463.636363636,954557.575757576,627921.212121212,981751.515151515,Paid
TXN292,2025-10-19,Electronics,West,984781.818181818,551381.818181818,118381.818181818,63781.8181818182,251236.363636364,957509.090909091,629845.454545454,984781.818181818,Paid
TXN293,2025-10-20,Furniture,East,987812.121212121,553078.787878787,118745.454545454,63978.7878787879,252009.090909091,960460.606060606,631769.696969697,987812.121212121,Paid
TXN294,2025-10-21,Clothing,South,990842.424242424,554775.757575757,119109.090909091,64175.7575757576,252781.818181818,963412.121212122,633693.939393939,990842.424242424,Paid
TXN295,2025-10-22,Electronics,North,993872.727272727,556472.727272727,119472.727272727,64372.7272727273,253554.545454545,966363.636363637,635618.181818181,993872.727272727,Paid
TXN296,2025-10-23,Electronics,South,996903.03030303,558169.696969696,119836.363636363,64569.696969697,254327.272727273,969315.151515152,637542.424242424,996903.03030303,Paid
TXN297,2025-10-24,Furniture,North,999933.333333333,559866.666666666,120200.0,64766.6666666667,255100.0,972266.666666667,639466.666666666,999933.333333333,Paid
TXN298,2025-10-25,Clothing,West,1002963.63636364,561563.636363636,120563.636363636,64963.6363636364,255872.727272727,975218.181818182,641390.909090909,1002963.63636364,Paid
TXN299,2025-10-26,Electronics,East,1005993.93939394,563260.606060606,120927.272727272,65160.6060606061,256645.454545454,978169.696969697,643315.151515151,1005993.93939394,Paid
TXN300,2025-10-27,Furniture,South,1009024.24242424,564957.575757575,121290.909090909,65357.5757575758,257418.181818182,981121.212121212,645239.393939394,1009024.24242424,Paid
TXN301,2025-10-28,Clothing,North,1012054.54545454,566654.545454545,121654.545454545,65554.5454545455,258190.909090909,984072.727272728,647163.636363636,1012054.54545454,Paid
TXN302,2025-10-29,Electronics,West,1015084.84848485,568351.515151515,122018.181818181,65751.5151515152,258963.636363636,987024.242424243,649087.878787878,1015084.84848485,Paid
TXN303,2025-10-30,Furniture,East,1018115.15151515,570048.484848484,122381.818181818,65948.4848484849,259736.363636364,989975.757575758,651012.121212121,1018115.15151515,Paid
TXN304,2025-10-31,Clothing,South,1021145.45454545,571745.454545454,122745.454545454,66145.4545454546,260509.090909091,992927.272727273,652936.363636363,1021145.45454545,Paid
TXN305,2025-11-01,Electronics,North,1024175.75757576,573442.424242424,123109.090909091,66342.4242424243,261281.818181818,995878.787878788,654860.606060606,1024175.75757576,Paid
TXN306,2025-11-02,Electronics,South,1027206.06060606,575139.393939393,123472.727272727,66539.393939394,262054.545454545,998830.303030303,656784.848484848,1027206.06060606,Paid
TXN307,2025-11-03,Furniture,North,1030236.36363636,576836.363636363,123836.363636363,66736.3636363637,262827.272727273,1001781.81818182,658709.090909091,1030236.36363636,Paid
TXN308,2025-11-04,Clothing,West,1033266.66666667,578533.333333333,124200.0,66933.3333333334,263600.0,1004733.33333333,660633.333333333,1033266.66666667,Paid
TXN309,2025-11-05,Electronics,East,1036296.96969697,580230.303030303,124563.636363636,67130.3030303031,264372.727272727,1007684.84848485,662557.575757576,1036296.96969697,Paid
TXN310,2025-11-06,Furniture,South,1039327.27272727,581927.272727272,124927.272727272,67327.2727272728,265145.454545454,1010636.36363636,664481.818181818,1039327.27272727,Paid
TXN311,2025-11-07,Clothing,North,1042357.57575757,583624.242424242,125290.909090909,67524.2424242425,265918.181818182,1013587.87878788,666406.06060606,1042357.57575757,Paid
TXN312,2025-11-08,Electronics,West,1045387.87878788,585321.212121212,125654.545454545,67721.2121212122,266690.909090909,1016539.39393939,668330.303030303,1045387.87878788,Paid
TXN313,2025-11-09,Furniture,East,1048418.18181818,587018.181818181,126018.181818181,67918.1818181819,267463.636363636,1019490.90909091,670254.545454545,1048418.18181818,Paid
TXN314,2025-11-10,Clothing,South,1051448.48484848,588715.151515151,126381.818181818,68115.1515151516,268236.363636363,1022442.42424243,672178.787878788,1051448.48484848,Paid
TXN315,2025-11-11,Electronics,North,1054478.78787879,590412.121212121,126745.454545454,68312.1212121213,269009.090909091,1025393.93939394,674103.03030303,1054478.78787879,Paid
TXN316,2025-11-12,Electronics,South,1057509.09090909,592109.09090909,127109.090909091,68509.090909091,269781.818181818,1028345.45454546,676027.272727272,1057509.09090909,Paid
TXN317,2025-11-13,Furniture,North,1060539.39393939,593806.06060606,127472.727272727,68706.0606060607,270554.545454545,1031296.96969697,677951.515151515,1060539.39393939,Paid
TXN318,2025-11-14,Clothing,West,1063569.6969697,595503.03030303,127836.363636363,68903.0303030304,271327.272727273,1034248.48484849,679875.757575757,1063569.6969697,Paid
TXN319,2025-11-15,Electronics,East,1066600.0,597200.0,128200.0,69100.0000000001,272100.0,1037200.0,681800.0,1066600.0,Paid
TXN320,2025-11-16,Furniture,South,1069630.3030303,598896.969696969,128563.636363636,69296.9696969698,272872.727272727,1040151.51515152,683724.242424242,1069630.3030303,Paid
TXN321,2025-11-17,Clothing,North,1072660.6060606,600593.939393939,128927.272727272,69493.9393939395,273645.454545454,1043103.03030303,685648.484848485,1072660.6060606,Paid
TXN322,2025-11-18,Electronics,West,1075690.90909091,602290.909090909,129290.909090909,69690.9090909092,274418.181818182,1046054.54545455,687572.727272727,1075690.90909091,Paid
TXN323,2025-11-19,Furniture,East,1078721.21212121,603987.878787878,129654.545454545,69887.8787878789,275190.909090909,1049006.06060606,689496.969696969,1078721.21212121,Paid
TXN324,2025-11-20,Clothing,South,1081751.51515151,605684.848484848,130018.181818181,70084.8484848485,275963.636363636,1051957.57575758,691421.212121212,1081751.51515151,Paid
TXN325,2025-11-21,Electronics,North,1084781.81818182,607381.818181818,130381.818181818,70281.8181818182,276736.363636363,1054909.09090909,693345.454545454,1084781.81818182,Paid
TXN326,2025-11-22,Electronics,South,1087812.12121212,609078.787878787,130745.454545454,70478.7878787879,277509.090909091,1057860.60606061,695269.696969697,1087812.12121212,Paid
TXN327,2025-11-23,Furniture,North,1090842.42424242,610775.757575757,131109.090909091,70675.7575757576,278281.818181818,1060812.12121212,697193.939393939,1090842.42424242,Paid
TXN328,2025-11-24,Clothing,West,1093872.72727273,612472.727272727,131472.727272727,70872.7272727273,279054.545454545,1063763.63636364,699118.181818181,1093872.72727273,Paid
TXN329,2025-11-25,Electronics,East,1096903.03030303,614169.696969696,131836.363636363,71069.696969697,279827.272727273,1066715.15151515,701042.424242424,1096903.03030303,Paid
TXN330,2025-11-26,Furniture,South,1099933.33333333,615866.666666666,132200.0,71266.6666666667,280600.0,1069666.66666667,702966.666666666,1099933.33333333,Paid
TXN331,2025-11-27,Clothing,North,1102963.63636364,617563.636363636,132563.636363636,71463.6363636364,281372.727272727,1072618.18181818,704890.909090909,1102963.63636364,Paid
TXN332,2025-11-28,Electronics,West,1105993.93939394,619260.606060606,132927.272727272,71660.6060606061,282145.454545454,1075569.6969697,706815.151515151,1105993.93939394,Paid
TXN333,2025-11-29,Furniture,East,1109024.24242424,620957.575757575,133290.909090909,71857.5757575758,282918.181818182,1078521.21212121,708739.393939394,1109024.24242424,Paid
TXN334,2025-11-30,Clothing,South,1112054.54545455,622654.545454545,133654.545454545,72054.5454545455,283690.909090909,1081472.72727273,710663.636363636,1112054.54545455,Paid
TXN335,2025-12-01,Electronics,North,1115084.84848485,624351.515151515,134018.181818181,72251.5151515152,284463.636363636,1084424.24242424,712587.878787878,1115084.84848485,Paid
TXN336,2025-12-02,Electronics,South,1118115.15151515,626048.484848484,134381.818181818,72448.4848484849,285236.363636363,1087375.75757576,714512.121212121,1118115.15151515,Paid
TXN337,2025-12-03,Furniture,North,1121145.45454546,627745.454545454,134745.454545454,72645.4545454546,286009.090909091,1090327.27272727,716436.363636363,1121145.45454546,Paid
TXN338,2025-12-04,Clothing,West,1124175.75757576,629442.424242424,135109.090909091,72842.4242424243,286781.818181818,1093278.78787879,718360.606060606,1124175.75757576,Paid
TXN339,2025-12-05,Electronics,East,1127206.06060606,631139.393939393,135472.727272727,73039.393939394,287554.545454545,1096230.3030303,720284.848484848,1127206.06060606,Paid
TXN340,2025-12-06,Furniture,South,1130236.36363637,632836.363636363,135836.363636363,73236.3636363637,288327.272727273,1099181.81818182,722209.090909091,1130236.36363637,Paid
TXN341,2025-12-07,Clothing,North,1133266.66666667,634533.333333333,136200.0,73433.3333333334,289100.0,1102133.33333333,724133.333333333,1133266.66666667,Paid
TXN342,2025-12-08,Electronics,West,1136296.96969697,636230.303030303,136563.636363636,73630.3030303031,289872.727272727,1105084.84848485,726057.575757575,1136296.96969697,Paid
TXN343,2025-12-09,Furniture,East,1139327.27272727,637927.272727272,136927.272727272,73827.2727272728,290645.454545454,1108036.36363636,727981.818181818,1139327.27272727,Paid
TXN344,2025-12-10,Clothing,South,1142357.57575758,639624.242424242,137290.909090909,74024.2424242425,291418.181818182,1110987.87878788,729906.06060606,1142357.57575758,Paid
TXN345,2025-12-11,Electronics,North,1145387.87878788,641321.212121212,137654.545454545,74221.2121212122,292190.909090909,1113939.39393939,731830.303030303,1145387.87878788,Paid
TXN346,2025-12-12,Electronics,South,1148418.18181818,643018.181818181,138018.181818181,74418.1818181819,292963.636363636,1116890.90909091,733754.545454545,1148418.18181818,Paid
