Transaction_ID,Date,Category,Region,Revenue,Cost,Expenses,Tax,Profit,Cash_Inflow,Cash_Outflow,Transaction_Value,Payment_Status
TXN174,2026-06-23,Electronics,East,627206.06060606,351139.393939394,75472.7272727273,40539.393939394,160054.545454545,609230.303030303,402784.848484849,627206.06060606,Paid
TXN175,2026-06-24,Furniture,South,630236.363636363,352836.363636363,75836.3636363637,40736.3636363637,160827.272727272,612181.818181819,404709.090909091,630236.363636363,Paid
TXN176,2026-06-25,Clothing,North,633266.666666666,354533.333333333,76200.0000000001,40933.3333333334,161600.0,615133.333333334,406633.333333333,633266.666666666,Paid
TXN177,2026-06-26,Electronics,West,636296.969696969,356230.303030303,76563.6363636364,41130.3030303031,162372.727272727,618084.848484849,408557.575757576,636296.969696969,Paid
TXN178,2026-06-27,Furniture,East,639327.272727272,357927.272727272,76927.2727272728,41327.2727272728,163145.454545454,621036.363636364,410481.818181818,639327.272727272,Paid
TXN179,2026-06-28,Clothing,South,642357.575757575,359624.242424242,77290.9090909092,41524.2424242425,163918.181818182,623987.878787879,412406.060606061,642357.575757575,Paid
TXN180,2026-06-29,Electronics,North,645387.878787879,361321.212121212,77654.5454545455,41721.2121212122,164690.909090909,626939.393939394,414330.303030303,645387.878787879,Paid
TXN181,2026-06-30,Electronics,South,648418.181818182,363018.181818182,78018.1818181819,41918.1818181819,165463.636363636,629890.90909091,416254.545454546,648418.181818182,Paid
TXN182,2026-07-01,Furniture,North,651448.484848485,364715.151515151,78381.8181818183,42115.1515151516,166236.363636363,632842.424242425,418178.787878788,651448.484848485,Paid
TXN183,2026-07-02,Clothing,West,654478.787878788,366412.121212121,78745.4545454546,42312.1212121212,167009.090909091,635793.93939394,420103.03030303,654478.787878788,Paid
TXN184,2026-07-03,Electronics,East,657509.090909091,368109.090909091,79109.090909091,42509.0909090909,167781.818181818,638745.454545455,422027.272727273,657509.090909091,Paid
TXN185,2026-07-04,Furniture,South,660539.393939394,369806.06060606,79472.7272727274,42706.0606060606,168554.545454545,641696.96969697,423951.515151515,660539.393939394,Paid
TXN186,2026-07-05,Clothing,North,663569.696969697,371503.03030303,79836.3636363637,42903.0303030303,169327.272727272,644648.484848485,425875.757575758,663569.696969697,Paid
TXN187,2026-07-06,Electronics,West,666600.0,373200.0,80200.0000000001,43100.0,170100.0,647600.0,427800.0,666600.0,Paid
TXN188,2026-07-07,Furniture,East,669630.303030303,374896.969696969,80563.6363636364,43296.9696969697,170872.727272727,650551.515151516,429724.242424242,669630.303030303,Paid
TXN189,2026-07-08,Clothing,South,672660.606060606,376593.939393939,80927.2727272728,43493.9393939394,171645.454545454,653503.030303031,431648.484848485,672660.606060606,Paid
TXN190,2026-07-09,Electronics,North,675690.909090909,378290.909090909,81290.9090909092,43690.9090909091,172418.181818182,656454.545454546,433572.727272727,675690.909090909,Paid
TXN191,2026-07-10,Electronics,South,678721.212121212,379987.878787879,81654.5454545455,43887.8787878788,173190.909090909,659406.060606061,435496.96969697,678721.212121212,Paid
TXN192,2026-07-11,Furniture,North,681751.515151515,381684.848484848,82018.1818181819,44084.8484848485,173963.636363636,662357.575757576,437421.212121212,681751.515151515,Paid
TXN193,2026-07-12,Clothing,West,684781.818181818,383381.818181818,82381.8181818183,44281.8181818182,174736.363636363,665309.090909091,439345.454545455,684781.818181818,Paid
TXN194,2026-07-13,Electronics,East,687812.121212121,385078.787878788,82745.4545454546,44478.7878787879,175509.090909091,668260.606060607,441269.696969697,687812.121212121,Paid
TXN195,2026-07-14,Furniture,South,690842.424242424,386775.757575757,83109.090909091,44675.7575757576,176281.818181818,671212.121212122,443193.93939394,690842.424242424,Paid
TXN196,2026-07-15,Clothing,North,693872.727272727,388472.727272727,83472.7272727274,44872.7272727273,177054.545454545,674163.636363637,445118.181818182,693872.727272727,Paid
TXN197,2026-07-16,Electronics,West,696903.03030303,390169.696969697,83836.3636363637,45069.696969697,177827.272727272,677115.151515152,447042.424242424,696903.03030303,Paid
TXN198,2026-07-17,Furniture,East,699933.333333333,391866.666666666,84200.0000000001,45266.6666666667,178600.0,680066.666666667,448966.666666667,699933.333333333,Paid
TXN199,2026-07-18,Clothing,South,702963.636363636,393563.636363636,84563.6363636364,45463.6363636364,179372.727272727,683018.181818182,450890.909090909,702963.636363636,Paid
TXN200,2026-07-19,Electronics,North,705993.939393939,395260.606060606,84927.2727272728,45660.6060606061,180145.454545454,685969.696969697,452815.151515152,705993.939393939,Paid
TXN201,2026-07-20,Electronics,South,709024.242424242,396957.575757576,85290.9090909092,45857.5757575758,180918.181818182,688921.212121213,454739.393939394,709024.242424242,Paid
TXN202,2026-07-21,Furniture,North,712054.545454545,398654.545454545,85654.5454545455,46054.5454545455,181690.909090909,691872.727272728,456663.636363636,712054.545454545,Paid
TXN203,2026-07-22,Clothing,West,715084.848484848,400351.515151515,86018.1818181819,46251.5151515152,182463.636363636,694824.242424243,458587.878787879,715084.848484848,Paid
TXN204,2026-07-23,Electronics,East,718115.151515151,402048.484848485,86381.8181818183,46448.4848484849,183236.363636363,697775.757575758,460512.121212121,718115.151515151,Paid
TXN205,2026-07-24,Furniture,South,721145.454545454,403745.454545454,86745.4545454546,46645.4545454546,184009.090909091,700727.272727273,462436.363636364,721145.454545454,Paid
